business_id,date,description
35784,05/14/2014,Moderate risk food holding temperature   [ date violation corrected: 12/30/2014 ]
35784,10/02/2013,Improper cooling methods  [ date violation corrected: 12/6/2013 ]
35784,10/02/2013,Moderate risk food holding temperature   [ date violation corrected: 12/6/2013 ]
35786,03/12/2015,Moderate risk food holding temperature 
35786,09/15/2014,Low risk vermin infestation  [ date violation corrected: 3/12/2015 ]
35786,03/24/2014,Improper or defective plumbing  [ date violation corrected: 9/15/2014 ]
35786,03/24/2014,Inadequate dressing rooms or improper storage of personal items  [ date violation corrected: 9/15/2014 ]
35786,10/07/2013,Food safety certificate or food handler card not available  [ date violation corrected: 3/24/2014 ]
35805,04/18/2016,Unclean or degraded floors walls or ceilings
35805,04/18/2016,Improper storage of equipment utensils or linens
35805,04/18/2016,Inadequate and inaccessible handwashing facilities
35805,04/18/2016,Unclean or unsanitary food contact surfaces
35805,04/18/2016,High risk food holding temperature 
35805,11/14/2014,Food safety certificate or food handler card not available  [ date violation corrected: 4/18/2016 ]
35805,04/15/2014,Wiping cloths not clean or properly stored or inadequate sanitizer  [ date violation corrected: 11/14/2014 ]
35805,04/15/2014,Inadequate and inaccessible handwashing facilities  [ date violation corrected: 11/14/2014 ]
35812,05/20/2015,Improper food storage
35812,09/12/2013,Moderate risk food holding temperature   [ date violation corrected: 5/20/2015 ]
35812,09/12/2013,Unapproved or unmaintained equipment or utensils  [ date violation corrected: 5/20/2015 ]
35828,10/28/2015,Unclean nonfood contact surfaces  [ date violation corrected: 11/9/2015 ]
35828,10/28/2015,High risk vermin infestation  [ date violation corrected: 11/9/2015 ]
35828,10/28/2015,High risk food holding temperature   [ date violation corrected: 10/28/2015 ]
35828,10/28/2015,Unclean or degraded floors walls or ceilings
35828,09/19/2014,High risk food holding temperature   [ date violation corrected: 9/26/2014 ]
35828,09/19/2014,Unclean or unsanitary food contact surfaces  [ date violation corrected: 9/26/2014 ]
35828,09/19/2014,Unclean nonfood contact surfaces  [ date violation corrected: 9/26/2014 ]
35828,09/19/2014,Moderate risk vermin infestation  [ date violation corrected: 9/26/2014 ]
35828,02/04/2014,Other low risk violation  [ date violation corrected: 9/19/2014 ]
35828,02/04/2014,Moderate risk vermin infestation  [ date violation corrected: 9/19/2014 ]
35828,02/04/2014,Unclean or degraded floors walls or ceilings  [ date violation corrected: 9/19/2014 ]
35828,02/04/2014,Unclean nonfood contact surfaces  [ date violation corrected: 9/19/2014 ]
35852,09/04/2014,Unclean or degraded floors walls or ceilings
35852,09/04/2014,Foods not protected from contamination  [ date violation corrected: 9/4/2014 ]
35852,09/04/2014,Improper storage of equipment utensils or linens  [ date violation corrected: 9/4/2014 ]
35852,12/06/2013,Low risk vermin infestation  [ date violation corrected: 1/2/2014 ]
35852,12/05/2013,Inadequate food safety knowledge or lack of certified food safety manager  [ date violation corrected: 1/2/2014 ]
35852,12/05/2013,Unclean or degraded floors walls or ceilings  [ date violation corrected: 1/2/2014 ]
35852,12/05/2013,Wiping cloths not clean or properly stored or inadequate sanitizer  [ date violation corrected: 12/6/2013 ]
35852,12/05/2013,Inadequate and inaccessible handwashing facilities  [ date violation corrected: 12/6/2013 ]
35852,12/05/2013,High risk vermin infestation  [ date violation corrected: 12/6/2013 ]
35852,12/05/2013,Unclean or unsanitary food contact surfaces  [ date violation corrected: 12/6/2013 ]
35852,12/05/2013,Improper food storage  [ date violation corrected: 12/6/2013 ]
35855,05/19/2014,Unclean nonfood contact surfaces
35855,05/19/2014,Moderate risk food holding temperature 
35855,05/19/2014,Inadequate and inaccessible handwashing facilities
35855,05/19/2014,Improper storage of equipment utensils or linens
35855,05/19/2014,Wiping cloths not clean or properly stored or inadequate sanitizer
35855,09/19/2013,Food safety certificate or food handler card not available  [ date violation corrected: 5/19/2014 ]
35855,09/19/2013,High risk food holding temperature   [ date violation corrected: 5/19/2014 ]
35862,02/26/2016,Wiping cloths not clean or properly stored or inadequate sanitizer  [ date violation corrected: 2/26/2016 ]
35862,01/14/2015,Improper food storage  [ date violation corrected: 2/26/2016 ]
35862,01/14/2015,Unclean or degraded floors walls or ceilings  [ date violation corrected: 2/26/2016 ]
35862,01/14/2015,Wiping cloths not clean or properly stored or inadequate sanitizer  [ date violation corrected: 2/26/2016 ]
35862,01/14/2015,Employee eating or smoking  [ date violation corrected: 2/26/2016 ]
35862,03/12/2014,Improper food storage  [ date violation corrected: 1/14/2015 ]
35862,03/12/2014,Unclean or degraded floors walls or ceilings  [ date violation corrected: 1/14/2015 ]
35862,03/12/2014,Unapproved or unmaintained equipment or utensils  [ date violation corrected: 1/14/2015 ]
35862,08/07/2013,Moderate risk food holding temperature   [ date violation corrected: 8/21/2013 ]
35862,08/07/2013,Improper storage of equipment utensils or linens  [ date violation corrected: 8/21/2013 ]
35862,08/07/2013,Unclean or degraded floors walls or ceilings  [ date violation corrected: 8/21/2013 ]
35862,08/07/2013,Low risk vermin infestation  [ date violation corrected: 8/21/2013 ]
35882,11/25/2013,Inadequate food safety knowledge or lack of certified food safety manager  [ date violation corrected: 5/29/2014 ]
35882,11/25/2013,Unclean or degraded floors walls or ceilings  [ date violation corrected: 5/29/2014 ]
35882,11/25/2013,Permit license or inspection report not posted  [ date violation corrected: 5/29/2014 ]
35882,11/25/2013,Unclean nonfood contact surfaces  [ date violation corrected: 5/29/2014 ]
35882,04/22/2013,Unclean or degraded floors walls or ceilings  [ date violation corrected: 11/25/2013 ]
35884,10/22/2015,Improper storage of equipment utensils or linens  [ date violation corrected: 10/22/2015 ]
35884,10/06/2014,Moderate risk vermin infestation  [ date violation corrected: 10/30/2014 ]
35884,10/06/2014,Unclean or degraded floors walls or ceilings  [ date violation corrected: 10/17/2014 ]
35884,10/06/2014,Improper cooling methods  [ date violation corrected: 10/17/2014 ]
35884,06/18/2014,Unclean nonfood contact surfaces  [ date violation corrected: 6/19/2014 ]
35884,06/18/2014,Unapproved or unmaintained equipment or utensils  [ date violation corrected: 6/19/2014 ]
35884,06/18/2014,Improper cooling methods  [ date violation corrected: 6/19/2014 ]
35884,06/18/2014,Permit license or inspection report not posted  [ date violation corrected: 6/19/2014 ]
35884,06/18/2014,High risk food holding temperature   [ date violation corrected: 6/19/2014 ]
35884,12/06/2013,Unclean or degraded floors walls or ceilings  [ date violation corrected: 6/18/2014 ]
35884,12/06/2013,Wiping cloths not clean or properly stored or inadequate sanitizer  [ date violation corrected: 6/18/2014 ]
35884,04/24/2013,Unclean nonfood contact surfaces  [ date violation corrected: 4/25/2013 ]
35884,04/24/2013,High risk food holding temperature   [ date violation corrected: 4/25/2013 ]
35884,04/24/2013,Inadequately cleaned or sanitized food contact surfaces  [ date violation corrected: 4/25/2013 ]
35884,04/24/2013,Improper storage of equipment utensils or linens  [ date violation corrected: 4/25/2013 ]
35884,04/24/2013,Unclean or degraded floors walls or ceilings  [ date violation corrected: 4/25/2013 ]
36001,03/09/2015,Inadequate food safety knowledge or lack of certified food safety manager
36001,03/09/2015,Moderate risk food holding temperature 
36001,02/26/2014,Inadequate ventilation or lighting  [ date violation corrected: 3/9/2015 ]
36001,02/26/2014,High risk food holding temperature   [ date violation corrected: 3/9/2015 ]
36001,09/30/2013,Moderate risk food holding temperature   [ date violation corrected: 2/26/2014 ]
36014,07/15/2015,Unapproved or unmaintained equipment or utensils
36014,07/15/2015,Inadequately cleaned or sanitized food contact surfaces
36014,07/15/2015,Unclean nonfood contact surfaces
36014,07/15/2015,Improper storage of equipment utensils or linens
36014,01/30/2014,Unclean nonfood contact surfaces  [ date violation corrected: 7/15/2015 ]
36014,01/30/2014,Unapproved or unmaintained equipment or utensils  [ date violation corrected: 7/15/2015 ]
36014,01/30/2014,Inadequate and inaccessible handwashing facilities  [ date violation corrected: 7/15/2015 ]
36014,01/30/2014,Inadequately cleaned or sanitized food contact surfaces  [ date violation corrected: 7/15/2015 ]
36014,01/30/2014,Moderate risk food holding temperature   [ date violation corrected: 7/15/2015 ]
36014,01/30/2014,Improper food storage  [ date violation corrected: 7/15/2015 ]
36014,07/03/2013,Permit license or inspection report not posted  [ date violation corrected: 7/12/2013 ]
36014,07/03/2013,Worker safety hazards  [ date violation corrected: 7/9/2013 ]
36014,07/03/2013,Inadequately cleaned or sanitized food contact surfaces  [ date violation corrected: 7/3/2013 ]
36014,07/03/2013,Improper food storage  [ date violation corrected: 7/9/2013 ]
36014,07/03/2013,Unclean nonfood contact surfaces  [ date violation corrected: 7/9/2013 ]
36014,07/03/2013,Improper or defective plumbing  [ date violation corrected: 7/12/2013 ]
36014,07/03/2013,Inadequate warewashing facilities or equipment  [ date violation corrected: 7/9/2013 ]
36014,07/03/2013,Unapproved or unmaintained equipment or utensils  [ date violation corrected: 7/12/2013 ]
36014,07/03/2013,Unclean or degraded floors walls or ceilings  [ date violation corrected: 7/9/2013 ]
36020,09/30/2015,Unclean or degraded floors walls or ceilings
36020,09/30/2015,Improper food storage
36020,09/30/2015,Moderate risk vermin infestation
36020,09/30/2015,Inadequately cleaned or sanitized food contact surfaces
36020,09/30/2015,Inadequate and inaccessible handwashing facilities
36022,08/19/2015,Improper thawing methods   [ date violation corrected: 9/10/2015 ]
36022,08/19/2015,Wiping cloths not clean or properly stored or inadequate sanitizer  [ date violation corrected: 9/10/2015 ]
36022,08/19/2015,Inadequate and inaccessible handwashing facilities  [ date violation corrected: 9/10/2015 ]
36022,08/19/2015,High risk food holding temperature   [ date violation corrected: 9/10/2015 ]
36022,01/28/2015,Unclean or degraded floors walls or ceilings  [ date violation corrected: 2/6/2015 ]
36022,01/28/2015,Improper thawing methods   [ date violation corrected: 2/6/2015 ]
36022,01/28/2015,Inadequate food safety knowledge or lack of certified food safety manager  [ date violation corrected: 2/6/2015 ]
36022,01/28/2015,Inadequate and inaccessible handwashing facilities  [ date violation corrected: 2/6/2015 ]
36022,01/28/2015,Inadequately cleaned or sanitized food contact surfaces  [ date violation corrected: 2/6/2015 ]
36022,03/03/2014,Inadequate ventilation or lighting  [ date violation corrected: 3/20/2014 ]
36022,03/03/2014,Unapproved or unmaintained equipment or utensils  [ date violation corrected: 1/28/2015 ]
36022,03/03/2014,Foods not protected from contamination  [ date violation corrected: 3/20/2014 ]
36022,03/03/2014,High risk food holding temperature   [ date violation corrected: 1/28/2015 ]
36022,03/03/2014,Unclean or unsanitary food contact surfaces  [ date violation corrected: 3/20/2014 ]
36022,05/29/2013,Unclean nonfood contact surfaces  [ date violation corrected: 7/11/2013 ]
36022,05/29/2013,Unclean or degraded floors walls or ceilings  [ date violation corrected: 7/11/2013 ]
36022,05/29/2013,Unapproved or unmaintained equipment or utensils  [ date violation corrected: 3/3/2014 ]
36022,05/29/2013,Unclean or unsanitary food contact surfaces  [ date violation corrected: 7/11/2013 ]
36022,05/29/2013,High risk food holding temperature   [ date violation corrected: 7/11/2013 ]
36022,05/29/2013,Unclean hands or improper use of gloves  [ date violation corrected: 7/11/2013 ]
36022,05/29/2013,No thermometers or uncalibrated thermometers   [ date violation corrected: 7/11/2013 ]
36023,02/09/2015,Improper cooling methods  [ date violation corrected: 2/9/2015 ]
36023,02/09/2015,Unclean nonfood contact surfaces
36023,06/16/2014,Moderate risk food holding temperature   [ date violation corrected: 2/9/2015 ]
36023,08/15/2013,Inadequate food safety knowledge or lack of certified food safety manager  [ date violation corrected: 8/28/2013 ]
36023,08/15/2013,Employee eating or smoking  [ date violation corrected: 8/28/2013 ]
36023,08/15/2013,Moderate risk food holding temperature   [ date violation corrected: 8/28/2013 ]
36024,04/01/2016,Moderate risk vermin infestation
36024,04/01/2016,Improper food storage
36024,04/01/2016,Improper food labeling or menu misrepresentation
36024,04/01/2016,Unclean or degraded floors walls or ceilings
36024,09/04/2015,Unclean or degraded floors walls or ceilings  [ date violation corrected: 3/30/2016 ]
36024,09/04/2015,Improper food storage  [ date violation corrected: 3/30/2016 ]
36024,09/04/2015,Inadequate and inaccessible handwashing facilities  [ date violation corrected: 3/30/2016 ]
36024,06/05/2014,Food safety certificate or food handler card not available  [ date violation corrected: 8/31/2015 ]
